entity_id,entity_type,timestamp,source_ip,geo_location,resource_accessed,auth_method,session_duration,command_sequence,device_fingerprint,label
dev_3018,edge_device,2026-07-04 19:31:43,192.168.1.118,"Hawkinsville, Factory-Floor",/status,token,105.39,['EXEC /sync'],RTOS v1.0 | MAC:8c:5a:dd:ef:77:24,normal
dev_3006,edge_device,2026-07-04 19:33:08,192.168.1.106,"Brandonburgh, Factory-Floor",/telemetry/upload,token,143.31,['EXEC /sync'],RTOS v3.0 | MAC:32:6f:58:23:49:b0,normal
svc_2006,service_account,2026-07-04 19:34:19,10.0.0.215,DataCenter-US-East,/internal/backup,certificate,104.45,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
svc_2005,service_account,2026-07-04 19:35:21,10.0.0.63,DataCenter-US-East,/internal/backup,certificate,103.52,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
dev_3009,edge_device,2026-07-04 19:38:41,192.168.1.109,"New Brianna, Factory-Floor",/telemetry/upload,biometric,31.77,['EXEC /sync'],RTOS v3.0 | MAC:04:8a:a2:2f:4c:34,normal
dev_3018,edge_device,2026-07-04 19:41:27,192.168.1.118,"Hawkinsville, Factory-Floor",/telemetry/upload,token,194.24,['EXEC /sync'],RTOS v1.0 | MAC:8c:5a:dd:ef:77:24,normal
dev_3019,edge_device,2026-07-04 19:43:39,192.168.1.119,"Alexandrafurt, Factory-Floor",/telemetry/upload,biometric,286.73,['EXEC /sync'],RTOS v1.0 | MAC:54:3c:eb:3d:b9:99,normal
dev_3010,edge_device,2026-07-04 19:45:50,192.168.1.110,"East Heather, Factory-Floor",/telemetry/upload,token,191.16,['EXEC /sync'],RTOS v4.0 | MAC:a0:20:8e:ec:42:f6,normal
svc_2002,service_account,2026-07-04 19:49:06,10.0.0.46,DataCenter-US-East,/internal/sync,certificate,79.39,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
dev_3017,edge_device,2026-07-04 19:58:43,192.168.1.117,"Port Brian, Factory-Floor",/telemetry/upload,token,59.17,['EXEC /sync'],RTOS v3.0 | MAC:2a:69:0d:fe:d0:7e,normal
dev_3017,edge_device,2026-07-04 20:03:12,192.168.1.117,"Port Brian, Factory-Floor",/telemetry/upload,token,11.76,['EXEC /sync'],RTOS v3.0 | MAC:2a:69:0d:fe:d0:7e,normal
dev_3012,edge_device,2026-07-04 20:06:48,192.168.1.112,"North Jennifer, Factory-Floor",/status,biometric,186.64,['EXEC /sync'],RTOS v4.0 | MAC:f2:7d:b6:62:29:eb,normal
svc_2001,service_account,2026-07-04 20:06:50,10.0.0.127,DataCenter-US-East,/internal/backup,certificate,235.06,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
dev_3015,edge_device,2026-07-04 20:10:34,192.168.1.115,"Mooreside, Factory-Floor",/telemetry/upload,token,95.9,['EXEC /sync'],RTOS v1.0 | MAC:50:8b:5a:1b:16:c1,normal
dev_3019,edge_device,2026-07-04 20:13:23,192.168.1.119,"Alexandrafurt, Factory-Floor",/telemetry/upload,biometric,26.51,['EXEC /sync'],RTOS v1.0 | MAC:54:3c:eb:3d:b9:99,normal
svc_2004,service_account,2026-07-04 20:15:09,10.0.0.107,DataCenter-US-East,/internal/sync,certificate,238.08,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
dev_3004,edge_device,2026-07-04 20:15:33,192.168.1.104,"Port Timothyberg, Factory-Floor",/status,token,140.14,['EXEC /sync'],RTOS v1.0 | MAC:3a:5a:a2:25:59:57,normal
dev_3017,edge_device,2026-07-04 20:16:03,192.168.1.117,"Port Brian, Factory-Floor",/status,token,189.58,['EXEC /sync'],RTOS v3.0 | MAC:2a:69:0d:fe:d0:7e,normal
dev_3017,edge_device,2026-07-04 20:22:59,192.168.1.117,"Port Brian, Factory-Floor",/status,token,123.24,['EXEC /sync'],RTOS v3.0 | MAC:2a:69:0d:fe:d0:7e,normal
dev_3016,edge_device,2026-07-04 20:23:04,192.168.1.116,"Brewerland, Factory-Floor",/status,token,60.07,['EXEC /sync'],RTOS v4.0 | MAC:d4:bb:67:54:38:05,normal
dev_3000,edge_device,2026-07-04 20:26:59,192.168.1.100,"Davidchester, Factory-Floor",/telemetry/upload,token,193.28,['EXEC /sync'],RTOS v4.0 | MAC:b6:b7:33:d5:c0:7d,normal
dev_3018,edge_device,2026-07-04 20:29:05,192.168.1.118,"Hawkinsville, Factory-Floor",/telemetry/upload,token,153.53,['EXEC /sync'],RTOS v1.0 | MAC:8c:5a:dd:ef:77:24,normal
dev_3007,edge_device,2026-07-04 20:29:11,192.168.1.107,"Lake Theresa, Factory-Floor",/status,token,137.13,['EXEC /sync'],RTOS v4.0 | MAC:dc:fe:19:bb:ad:54,normal
svc_2001,service_account,2026-07-04 20:32:59,10.0.0.127,DataCenter-US-East,/healthcheck,certificate,16.12,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
dev_3004,edge_device,2026-07-04 20:33:11,192.168.1.104,"Port Timothyberg, Factory-Floor",/telemetry/upload,token,236.56,['EXEC /sync'],RTOS v1.0 | MAC:3a:5a:a2:25:59:57,normal
dev_3000,edge_device,2026-07-04 20:33:42,192.168.1.100,"Davidchester, Factory-Floor",/status,token,106.87,['EXEC /sync'],RTOS v4.0 | MAC:b6:b7:33:d5:c0:7d,normal
svc_2009,service_account,2026-07-04 20:34:29,10.0.0.116,DataCenter-US-East,/internal/backup,certificate,8.45,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
dev_3019,edge_device,2026-07-04 20:35:58,192.168.1.119,"Alexandrafurt, Factory-Floor",/status,biometric,140.93,['EXEC /sync'],RTOS v1.0 | MAC:54:3c:eb:3d:b9:99,normal
svc_2003,service_account,2026-07-04 20:39:34,10.0.0.55,DataCenter-US-East,/healthcheck,certificate,101.05,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
dev_3009,edge_device,2026-07-04 20:50:42,192.168.1.109,"New Brianna, Factory-Floor",/status,biometric,236.76,['EXEC /sync'],RTOS v3.0 | MAC:04:8a:a2:2f:4c:34,normal
svc_2005,service_account,2026-07-04 20:51:36,10.0.0.63,DataCenter-US-East,/internal/backup,certificate,262.19,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
dev_3005,edge_device,2026-07-04 20:52:33,192.168.1.105,"Julieport, Factory-Floor",/status,token,285.52,['EXEC /sync'],RTOS v2.0 | MAC:c0:2e:57:c7:2b:bb,normal
dev_3003,edge_device,2026-07-04 20:54:15,192.168.1.103,"Crystalburgh, Factory-Floor",/status,biometric,169.15,['EXEC /sync'],RTOS v2.0 | MAC:c2:3d:f4:96:5e:bc,normal
dev_3011,edge_device,2026-07-04 20:55:41,192.168.1.111,"Muellerstad, Factory-Floor",/status,token,119.07,['EXEC /sync'],RTOS v3.0 | MAC:d4:a9:07:1b:7a:67,normal
dev_3002,edge_device,2026-07-04 20:55:41,192.168.1.102,"Debraton, Factory-Floor",/status,token,16.18,['EXEC /sync'],RTOS v1.0 | MAC:ac:2f:ec:5e:33:99,normal
dev_3012,edge_device,2026-07-04 20:55:55,192.168.1.112,"North Jennifer, Factory-Floor",/telemetry/upload,biometric,105.41,['EXEC /sync'],RTOS v4.0 | MAC:f2:7d:b6:62:29:eb,normal
dev_3018,edge_device,2026-07-04 20:55:57,192.168.1.118,"Hawkinsville, Factory-Floor",/status,token,159.88,['EXEC /sync'],RTOS v1.0 | MAC:8c:5a:dd:ef:77:24,normal
dev_3012,edge_device,2026-07-04 20:57:17,192.168.1.112,"North Jennifer, Factory-Floor",/telemetry/upload,biometric,15.79,['EXEC /sync'],RTOS v4.0 | MAC:f2:7d:b6:62:29:eb,normal
dev_3010,edge_device,2026-07-04 20:57:41,192.168.1.110,"East Heather, Factory-Floor",/status,token,90.85,['EXEC /sync'],RTOS v4.0 | MAC:a0:20:8e:ec:42:f6,normal
dev_3003,edge_device,2026-07-04 20:57:50,192.168.1.103,"Crystalburgh, Factory-Floor",/status,biometric,130.74,['EXEC /sync'],RTOS v2.0 | MAC:c2:3d:f4:96:5e:bc,normal
svc_2008,service_account,2026-07-04 20:58:19,10.0.0.137,DataCenter-US-East,/healthcheck,certificate,188.72,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
dev_3009,edge_device,2026-07-04 21:00:31,192.168.1.109,"New Brianna, Factory-Floor",/status,biometric,215.84,['EXEC /sync'],RTOS v3.0 | MAC:04:8a:a2:2f:4c:34,normal
svc_2002,service_account,2026-07-04 21:02:48,10.0.0.46,DataCenter-US-East,/internal/backup,certificate,79.99,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
svc_2002,service_account,2026-07-04 21:02:55,10.0.0.46,DataCenter-US-East,/internal/sync,certificate,143.58,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
svc_2005,service_account,2026-07-04 21:06:42,10.0.0.63,DataCenter-US-East,/healthcheck,certificate,11.65,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
dev_3001,edge_device,2026-07-04 21:09:13,192.168.1.101,"Robertsberg, Factory-Floor",/telemetry/upload,token,133.53,['EXEC /sync'],RTOS v4.0 | MAC:b6:36:8a:0b:48:ac,normal
svc_2003,service_account,2026-07-04 21:10:47,10.0.0.55,DataCenter-US-East,/healthcheck,certificate,54.0,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
dev_3007,edge_device,2026-07-04 21:12:04,192.168.1.107,"Lake Theresa, Factory-Floor",/telemetry/upload,token,182.21,['EXEC /sync'],RTOS v4.0 | MAC:dc:fe:19:bb:ad:54,normal
dev_3009,edge_device,2026-07-04 21:13:00,192.168.1.109,"New Brianna, Factory-Floor",/telemetry/upload,biometric,141.37,['EXEC /sync'],RTOS v3.0 | MAC:04:8a:a2:2f:4c:34,normal
dev_3005,edge_device,2026-07-04 21:17:12,192.168.1.105,"Julieport, Factory-Floor",/status,token,64.12,['EXEC /sync'],RTOS v2.0 | MAC:c0:2e:57:c7:2b:bb,normal
dev_3008,edge_device,2026-07-04 21:17:36,192.168.1.108,"Craigmouth, Factory-Floor",/telemetry/upload,token,85.92,['EXEC /sync'],RTOS v4.0 | MAC:f8:16:6c:08:1f:34,normal
dev_3001,edge_device,2026-07-04 21:18:21,192.168.1.101,"Robertsberg, Factory-Floor",/status,token,144.24,['EXEC /sync'],RTOS v4.0 | MAC:b6:36:8a:0b:48:ac,normal
dev_3012,edge_device,2026-07-04 21:19:11,192.168.1.112,"North Jennifer, Factory-Floor",/telemetry/upload,biometric,106.33,['EXEC /sync'],RTOS v4.0 | MAC:f2:7d:b6:62:29:eb,normal
dev_3019,edge_device,2026-07-04 21:19:16,192.168.1.119,"Alexandrafurt, Factory-Floor",/status,biometric,207.53,['EXEC /sync'],RTOS v1.0 | MAC:54:3c:eb:3d:b9:99,normal
svc_2008,service_account,2026-07-04 21:21:58,10.0.0.137,DataCenter-US-East,/healthcheck,certificate,180.51,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
dev_3001,edge_device,2026-07-04 21:23:12,192.168.1.101,"Robertsberg, Factory-Floor",/telemetry/upload,token,102.51,['EXEC /sync'],RTOS v4.0 | MAC:b6:36:8a:0b:48:ac,normal
svc_2001,service_account,2026-07-04 21:24:23,10.0.0.127,DataCenter-US-East,/healthcheck,certificate,53.27,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
dev_3012,edge_device,2026-07-04 21:30:10,192.168.1.112,"North Jennifer, Factory-Floor",/status,biometric,19.83,['EXEC /sync'],RTOS v4.0 | MAC:f2:7d:b6:62:29:eb,normal
dev_3004,edge_device,2026-07-04 21:35:11,192.168.1.104,"Port Timothyberg, Factory-Floor",/telemetry/upload,token,44.82,['EXEC /sync'],RTOS v1.0 | MAC:3a:5a:a2:25:59:57,normal
dev_3004,edge_device,2026-07-04 21:35:26,192.168.1.104,"Port Timothyberg, Factory-Floor",/status,token,157.5,['EXEC /sync'],RTOS v1.0 | MAC:3a:5a:a2:25:59:57,normal
svc_2006,service_account,2026-07-04 21:35:36,10.0.0.215,DataCenter-US-East,/internal/backup,certificate,48.32,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
dev_3009,edge_device,2026-07-04 21:36:31,192.168.1.109,"New Brianna, Factory-Floor",/status,biometric,250.75,['EXEC /sync'],RTOS v3.0 | MAC:04:8a:a2:2f:4c:34,normal
svc_2008,service_account,2026-07-04 21:37:17,10.0.0.137,DataCenter-US-East,/healthcheck,certificate,6.78,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
dev_3013,edge_device,2026-07-04 21:37:50,192.168.1.113,"Ellisport, Factory-Floor",/status,token,205.3,['EXEC /sync'],RTOS v3.0 | MAC:7e:9d:82:57:8a:dd,normal
dev_3015,edge_device,2026-07-04 21:40:08,192.168.1.115,"Mooreside, Factory-Floor",/status,token,133.03,['EXEC /sync'],RTOS v1.0 | MAC:50:8b:5a:1b:16:c1,normal
dev_3017,edge_device,2026-07-04 21:41:28,192.168.1.117,"Port Brian, Factory-Floor",/status,token,278.97,['EXEC /sync'],RTOS v3.0 | MAC:2a:69:0d:fe:d0:7e,normal
dev_3000,edge_device,2026-07-04 21:43:10,192.168.1.100,"Davidchester, Factory-Floor",/status,token,186.35,['EXEC /sync'],RTOS v4.0 | MAC:b6:b7:33:d5:c0:7d,normal
dev_3006,edge_device,2026-07-04 21:43:13,192.168.1.106,"Brandonburgh, Factory-Floor",/status,token,184.02,['EXEC /sync'],RTOS v3.0 | MAC:32:6f:58:23:49:b0,normal
dev_3006,edge_device,2026-07-04 21:44:08,192.168.1.106,"Brandonburgh, Factory-Floor",/status,token,59.21,['EXEC /sync'],RTOS v3.0 | MAC:32:6f:58:23:49:b0,normal
dev_3002,edge_device,2026-07-04 21:44:22,192.168.1.102,"Debraton, Factory-Floor",/telemetry/upload,token,9.83,['EXEC /sync'],RTOS v1.0 | MAC:ac:2f:ec:5e:33:99,normal
svc_2006,service_account,2026-07-04 21:44:43,10.0.0.215,DataCenter-US-East,/healthcheck,certificate,283.34,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
svc_2006,service_account,2026-07-04 21:49:22,10.0.0.215,DataCenter-US-East,/internal/sync,certificate,258.5,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
dev_3019,edge_device,2026-07-04 21:54:52,192.168.1.119,"Alexandrafurt, Factory-Floor",/telemetry/upload,biometric,228.81,['EXEC /sync'],RTOS v1.0 | MAC:54:3c:eb:3d:b9:99,normal
svc_2000,service_account,2026-07-04 21:56:18,10.0.0.194,DataCenter-US-East,/internal/sync,certificate,188.27,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
dev_3017,edge_device,2026-07-04 21:58:14,192.168.1.117,"Port Brian, Factory-Floor",/telemetry/upload,token,242.07,['EXEC /sync'],RTOS v3.0 | MAC:2a:69:0d:fe:d0:7e,normal
dev_3004,edge_device,2026-07-04 21:58:18,192.168.1.104,"Port Timothyberg, Factory-Floor",/status,token,208.56,['EXEC /sync'],RTOS v1.0 | MAC:3a:5a:a2:25:59:57,normal
dev_3005,edge_device,2026-07-04 22:00:28,192.168.1.105,"Julieport, Factory-Floor",/status,token,242.62,['EXEC /sync'],RTOS v2.0 | MAC:c0:2e:57:c7:2b:bb,normal
dev_3001,edge_device,2026-07-04 22:05:15,192.168.1.101,"Robertsberg, Factory-Floor",/status,token,38.21,['EXEC /sync'],RTOS v4.0 | MAC:b6:36:8a:0b:48:ac,normal
svc_2004,service_account,2026-07-04 22:08:50,10.0.0.107,DataCenter-US-East,/internal/backup,certificate,215.15,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
svc_2007,service_account,2026-07-04 22:09:33,10.0.0.12,DataCenter-US-East,/healthcheck,certificate,65.23,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
dev_3001,edge_device,2026-07-04 22:11:05,192.168.1.101,"Robertsberg, Factory-Floor",/telemetry/upload,token,2.61,['EXEC /sync'],RTOS v4.0 | MAC:b6:36:8a:0b:48:ac,normal
svc_2006,service_account,2026-07-04 22:15:29,10.0.0.215,DataCenter-US-East,/internal/backup,certificate,125.74,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
dev_3018,edge_device,2026-07-04 22:21:24,192.168.1.118,"Hawkinsville, Factory-Floor",/status,token,126.73,['EXEC /sync'],RTOS v1.0 | MAC:8c:5a:dd:ef:77:24,normal
dev_3010,edge_device,2026-07-04 22:22:55,192.168.1.110,"East Heather, Factory-Floor",/telemetry/upload,token,278.47,['EXEC /sync'],RTOS v4.0 | MAC:a0:20:8e:ec:42:f6,normal
dev_3011,edge_device,2026-07-04 22:23:05,192.168.1.111,"Muellerstad, Factory-Floor",/status,token,41.63,['EXEC /sync'],RTOS v3.0 | MAC:d4:a9:07:1b:7a:67,normal
dev_3011,edge_device,2026-07-04 22:24:16,192.168.1.111,"Muellerstad, Factory-Floor",/telemetry/upload,token,283.61,['EXEC /sync'],RTOS v3.0 | MAC:d4:a9:07:1b:7a:67,normal
dev_3002,edge_device,2026-07-04 22:33:20,192.168.1.102,"Debraton, Factory-Floor",/status,token,128.11,['EXEC /sync'],RTOS v1.0 | MAC:ac:2f:ec:5e:33:99,normal
dev_3016,edge_device,2026-07-04 22:39:20,192.168.1.116,"Brewerland, Factory-Floor",/telemetry/upload,token,9.89,['EXEC /sync'],RTOS v4.0 | MAC:d4:bb:67:54:38:05,normal
dev_3005,edge_device,2026-07-04 22:39:33,192.168.1.105,"Julieport, Factory-Floor",/status,token,132.39,['EXEC /sync'],RTOS v2.0 | MAC:c0:2e:57:c7:2b:bb,normal
dev_3017,edge_device,2026-07-04 22:45:47,192.168.1.117,"Port Brian, Factory-Floor",/status,token,281.76,['EXEC /sync'],RTOS v3.0 | MAC:2a:69:0d:fe:d0:7e,normal
svc_2004,service_account,2026-07-04 22:46:26,10.0.0.107,DataCenter-US-East,/internal/backup,certificate,37.77,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
svc_2005,service_account,2026-07-04 22:50:55,10.0.0.63,DataCenter-US-East,/healthcheck,certificate,155.91,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
dev_3011,edge_device,2026-07-04 22:51:40,192.168.1.111,"Muellerstad, Factory-Floor",/telemetry/upload,token,171.79,['EXEC /sync'],RTOS v3.0 | MAC:d4:a9:07:1b:7a:67,normal
svc_2002,service_account,2026-07-04 22:54:03,10.0.0.46,DataCenter-US-East,/internal/backup,certificate,94.15,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
svc_2004,service_account,2026-07-04 22:54:26,10.0.0.107,DataCenter-US-East,/healthcheck,certificate,192.57,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
dev_3014,edge_device,2026-07-04 22:54:52,192.168.1.114,"Christineburgh, Factory-Floor",/telemetry/upload,token,153.62,['EXEC /sync'],RTOS v1.0 | MAC:52:b3:a7:34:85:f6,normal
svc_2001,service_account,2026-07-04 22:55:54,10.0.0.127,DataCenter-US-East,/internal/backup,certificate,114.25,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
svc_2006,service_account,2026-07-04 23:01:23,10.0.0.215,DataCenter-US-East,/healthcheck,certificate,271.73,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
dev_3016,edge_device,2026-07-04 23:04:33,192.168.1.116,"Brewerland, Factory-Floor",/telemetry/upload,token,254.63,['EXEC /sync'],RTOS v4.0 | MAC:d4:bb:67:54:38:05,normal
dev_3003,edge_device,2026-07-04 23:06:12,192.168.1.103,"Crystalburgh, Factory-Floor",/telemetry/upload,biometric,47.99,['EXEC /sync'],RTOS v2.0 | MAC:c2:3d:f4:96:5e:bc,normal
dev_3007,edge_device,2026-07-04 23:08:50,192.168.1.107,"Lake Theresa, Factory-Floor",/status,token,150.16,['EXEC /sync'],RTOS v4.0 | MAC:dc:fe:19:bb:ad:54,normal
svc_2001,service_account,2026-07-04 23:12:03,10.0.0.127,DataCenter-US-East,/healthcheck,certificate,99.11,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
svc_2001,service_account,2026-07-04 23:13:47,10.0.0.127,DataCenter-US-East,/healthcheck,certificate,108.51,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
svc_2008,service_account,2026-07-04 23:15:23,10.0.0.137,DataCenter-US-East,/healthcheck,certificate,244.72,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
dev_3014,edge_device,2026-07-04 23:18:26,192.168.1.114,"Christineburgh, Factory-Floor",/telemetry/upload,token,1.76,['EXEC /sync'],RTOS v1.0 | MAC:52:b3:a7:34:85:f6,normal
svc_2005,service_account,2026-07-04 23:18:56,10.0.0.63,DataCenter-US-East,/healthcheck,certificate,222.0,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
dev_3005,edge_device,2026-07-04 23:22:22,192.168.1.105,"Julieport, Factory-Floor",/status,token,171.49,['EXEC /sync'],RTOS v2.0 | MAC:c0:2e:57:c7:2b:bb,normal
dev_3004,edge_device,2026-07-04 23:28:51,192.168.1.104,"Port Timothyberg, Factory-Floor",/status,token,59.04,['EXEC /sync'],RTOS v1.0 | MAC:3a:5a:a2:25:59:57,normal
dev_3002,edge_device,2026-07-04 23:30:20,192.168.1.102,"Debraton, Factory-Floor",/status,token,21.54,['EXEC /sync'],RTOS v1.0 | MAC:ac:2f:ec:5e:33:99,normal
dev_3002,edge_device,2026-07-04 23:30:41,192.168.1.102,"Debraton, Factory-Floor",/telemetry/upload,token,199.59,['EXEC /sync'],RTOS v1.0 | MAC:ac:2f:ec:5e:33:99,normal
svc_2009,service_account,2026-07-04 23:31:23,10.0.0.116,DataCenter-US-East,/internal/backup,certificate,279.63,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
dev_3010,edge_device,2026-07-04 23:38:18,192.168.1.110,"East Heather, Factory-Floor",/status,token,42.58,['EXEC /sync'],RTOS v4.0 | MAC:a0:20:8e:ec:42:f6,normal
dev_3014,edge_device,2026-07-04 23:39:14,192.168.1.114,"Christineburgh, Factory-Floor",/telemetry/upload,token,186.09,['EXEC /sync'],RTOS v1.0 | MAC:52:b3:a7:34:85:f6,normal
dev_3009,edge_device,2026-07-04 23:42:55,192.168.1.109,"New Brianna, Factory-Floor",/status,biometric,127.55,['EXEC /sync'],RTOS v3.0 | MAC:04:8a:a2:2f:4c:34,normal
svc_2002,service_account,2026-07-04 23:44:22,10.0.0.46,DataCenter-US-East,/internal/backup,certificate,32.3,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
dev_3008,edge_device,2026-07-04 23:45:44,192.168.1.108,"Craigmouth, Factory-Floor",/telemetry/upload,token,248.07,['EXEC /sync'],RTOS v4.0 | MAC:f8:16:6c:08:1f:34,normal
svc_2000,service_account,2026-07-04 23:45:50,10.0.0.194,DataCenter-US-East,/healthcheck,certificate,45.62,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
dev_3013,edge_device,2026-07-04 23:48:49,192.168.1.113,"Ellisport, Factory-Floor",/telemetry/upload,token,26.17,['EXEC /sync'],RTOS v3.0 | MAC:7e:9d:82:57:8a:dd,normal
svc_2002,service_account,2026-07-04 23:50:08,10.0.0.46,DataCenter-US-East,/internal/backup,certificate,248.59,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
dev_3011,edge_device,2026-07-04 23:50:58,192.168.1.111,"Muellerstad, Factory-Floor",/status,token,132.03,['EXEC /sync'],RTOS v3.0 | MAC:d4:a9:07:1b:7a:67,normal
dev_3001,edge_device,2026-07-04 23:54:15,192.168.1.101,"Robertsberg, Factory-Floor",/telemetry/upload,token,116.05,['EXEC /sync'],RTOS v4.0 | MAC:b6:36:8a:0b:48:ac,normal
dev_3012,edge_device,2026-07-04 23:57:36,192.168.1.112,"North Jennifer, Factory-Floor",/telemetry/upload,biometric,55.36,['EXEC /sync'],RTOS v4.0 | MAC:f2:7d:b6:62:29:eb,normal
svc_2007,service_account,2026-07-04 23:59:51,10.0.0.12,DataCenter-US-East,/internal/sync,certificate,59.0,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
dev_3017,edge_device,2026-07-05 00:02:44,192.168.1.117,"Port Brian, Factory-Floor",/status,token,140.06,['EXEC /sync'],RTOS v3.0 | MAC:2a:69:0d:fe:d0:7e,normal
dev_3013,edge_device,2026-07-05 00:03:39,192.168.1.113,"Ellisport, Factory-Floor",/status,token,260.18,['EXEC /sync'],RTOS v3.0 | MAC:7e:9d:82:57:8a:dd,normal
dev_3002,edge_device,2026-07-05 00:04:34,192.168.1.102,"Debraton, Factory-Floor",/telemetry/upload,token,72.48,['EXEC /sync'],RTOS v1.0 | MAC:ac:2f:ec:5e:33:99,normal
svc_2008,service_account,2026-07-05 00:08:14,10.0.0.137,DataCenter-US-East,/internal/backup,certificate,36.7,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
dev_3015,edge_device,2026-07-05 00:08:49,192.168.1.115,"Mooreside, Factory-Floor",/telemetry/upload,token,164.76,['EXEC /sync'],RTOS v1.0 | MAC:50:8b:5a:1b:16:c1,normal
dev_3017,edge_device,2026-07-05 00:12:09,192.168.1.117,"Port Brian, Factory-Floor",/status,token,247.69,['EXEC /sync'],RTOS v3.0 | MAC:2a:69:0d:fe:d0:7e,normal
